Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR11933141,2020-06-11 09:51:38,2020-06-05 11:14:31,29035819,1477972505,0,50,492,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933141/SRR11933141.lite.1,SRX8478595,L38,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778538,SAMN15144778,simple,4577,Zea mays,835B_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,966E346E13B010C2EC28FDAEA9286AB2,616BEE5F1FDF3CA775B3C9CB15EC2360
SRR11933130,2020-06-11 09:51:38,2020-06-05 11:14:41,33181862,1665211561,0,50,856,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933130/SRR11933130.lite.1,SRX8478606,L39,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778549,SAMN15144779,simple,4577,Zea mays,835B_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,708139BF23B08851B5B79F28A0156315,1B19E88B8E9DA6CA6D209592F02DAF6C
SRR11933119,2020-06-11 09:51:38,2020-06-05 11:10:55,26571311,1352376579,0,50,478,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933119/SRR11933119.lite.1,SRX8478617,L40,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778559,SAMN15144780,simple,4577,Zea mays,835B_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,704EF14E30B4C1662D0ABC3D95865AC3,1BA788746A7A207B7A440485BF8AA40F
SRR11933107,2020-06-11 09:51:38,2020-06-05 11:42:44,89934786,4576534222,0,50,1436,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933107/SRR11933107.lite.1,SRX8478629,L41,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778572,SAMN15144781,simple,4577,Zea mays,8902_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,B39C4A457E0E091B0F31E0B25D13E969,5BBD07183D8106241774C29DF47097A9
SRR11933096,2020-06-11 09:51:38,2020-06-05 11:16:49,56595030,2818255403,0,49,1391,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933096/SRR11933096.lite.1,SRX8478640,L42,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778582,SAMN15144782,simple,4577,Zea mays,8902_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,E755B00F84E4BE6F058C651C2DFDAFDC,A67414318F3007016230B9B11E2BE92D
SRR11933085,2020-06-11 09:51:38,2020-06-05 11:11:39,38214073,1944504492,0,50,697,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933085/SRR11933085.lite.1,SRX8478651,L43,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778594,SAMN15144783,simple,4577,Zea mays,8902_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,EBD7FCBEC30740F4DF10EFDA1C1D905E,FF508409E2FD69C23934F5ED60784947
SRR11933074,2020-06-11 09:51:38,2020-06-05 11:21:19,52557770,2393888614,0,45,1402,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933074/SRR11933074.lite.1,SRX8478662,L44,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778605,SAMN15144784,simple,4577,Zea mays,A188_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,6407B35AA26482B2B04D9340FB049E44,D953705B4D4F0DCE9F5AE5DF2B2112C9
SRR11933063,2020-06-11 09:51:38,2020-06-05 11:14:00,49299100,2489838950,0,50,1174,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933063/SRR11933063.lite.1,SRX8478673,L45,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778617,SAMN15144785,simple,4577,Zea mays,A188_WS1_REP,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,10CFAE31D895253DE931B913FC1B4C69,9DCF0328E057308BE820D02F6770D61E
SRR11933458,2020-06-11 09:51:40,2020-06-05 11:36:01,54868212,2435208051,0,44,1456,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933458/SRR11933458.lite.1,SRX8478708,L46,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778651,SAMN15144786,simple,4577,Zea mays,A188_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,6DB8F17FF8F86C6DD75A7336E87AFF50,05A55D383AFDBF7744699DD3E6F26AC0
SRR11933447,2020-06-11 09:51:39,2020-06-05 11:37:03,53380885,2631798158,0,49,1481,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933447/SRR11933447.lite.1,SRX8478719,L47,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778662,SAMN15144787,simple,4577,Zea mays,A188_WS2_REP,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,060E92DE0E3C186374A0EA31A34315AF,084C672B93986FBD0743486A87B9409B
SRR11933436,2020-06-11 09:51:39,2020-06-05 11:35:51,55448696,2662482838,0,48,1578,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933436/SRR11933436.lite.1,SRX8478730,L48,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778673,SAMN15144788,simple,4577,Zea mays,A188_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,2147D83F61E3CB0F8CEFD2093173CBD8,1AD5FB5FBF45682DFA89D1177E419427
SRR11933425,2020-06-11 09:51:39,2020-06-05 11:33:48,45993161,2341345499,0,50,844,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933425/SRR11933425.lite.1,SRX8478741,L49,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778684,SAMN15144789,simple,4577,Zea mays,A188_WW_REP,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,4E07C6F84CD94A7C5936F545300CDBD9,33933454407D94138CCE09F1223AACD5
SRR11933358,2020-06-11 09:51:40,2020-06-05 11:25:10,32010748,1629048826,0,50,549,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933358/SRR11933358.lite.1,SRX8478808,L55,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778753,SAMN15144795,simple,4577,Zea mays,B113_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,83B6BE333A2E97669CB143108EF4170F,8F7D83FE6072ADC4E9FD5B8636AF70AE
SRR11933347,2020-06-11 09:51:40,2020-06-05 11:29:15,43940766,2203109600,0,50,1096,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933347/SRR11933347.lite.1,SRX8478819,L56,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778763,SAMN15144796,simple,4577,Zea mays,B113_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,8AC24E18650BFE191F9505B0B81415D8,33A11656FD75ADD16B0520E9555AB188
SRR11933336,2020-06-11 09:51:41,2020-06-05 11:26:03,47357874,2409145344,0,50,854,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933336/SRR11933336.lite.1,SRX8478830,L57,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778773,SAMN15144797,simple,4577,Zea mays,B113_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,C9CD155D2785DCD82E76C728143BAF31,529B62CC2B97D969F16556A502B4A9CA
SRR11933325,2020-06-11 09:51:40,2020-06-05 11:26:16,39476188,2009865652,0,50,755,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933325/SRR11933325.lite.1,SRX8478841,L58,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778784,SAMN15144798,simple,4577,Zea mays,B114_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,5B774860E3F6625D1FFCDBFF621BAA28,0CC66CC7E718E49F4A4D66EA40364F8B
SRR11933314,2020-06-11 09:51:40,2020-06-05 11:27:05,43607616,1918268451,0,43,1203,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933314/SRR11933314.lite.1,SRX8478852,L59,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778796,SAMN15144799,simple,4577,Zea mays,B114_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,1E57213F6ADC26136359AD2D2A0B2E10,2AD8096431C81A962D9CDF07398330D1
SRR11933303,2020-06-11 09:51:40,2020-06-05 11:27:36,50496676,2566211495,0,50,968,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933303/SRR11933303.lite.1,SRX8478863,L60,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778806,SAMN15144800,simple,4577,Zea mays,B114_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,743F4705C99DE82BDE8B12F785C97503,0C1A32C96A9D7601FB4FEF756DF50439
SRR11933414,2020-06-11 09:51:39,2020-06-05 11:28:43,29702734,1456962174,0,49,872,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933414/SRR11933414.lite.1,SRX8478752,L50,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778694,SAMN15144790,simple,4577,Zea mays,B11_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,2DAEC773521B561E3B90490768A16103,E9A38DD9748F11D324FEC9488F3B7024
SRR11933402,2020-06-11 09:51:39,2020-06-05 11:33:55,53744967,2731850673,0,50,1242,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933402/SRR11933402.lite.1,SRX8478764,L51,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778707,SAMN15144791,simple,4577,Zea mays,B11_WS1_REP,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,5FC3FCF7D2036CFA5C35C64AD1BF2B4B,CB488DD60C68EB0B23A6E39E3A2D15AE
SRR11933391,2020-06-11 09:51:39,2020-06-05 11:36:17,68502085,3483172211,0,50,1379,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933391/SRR11933391.lite.1,SRX8478775,L52,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778718,SAMN15144792,simple,4577,Zea mays,B11_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,FD76B17A9457C1F40BE4902EE46460C9,8B0BFC564BB32A3F6E034F22D6F23F64
SRR11933380,2020-06-11 09:51:40,2020-06-05 11:29:46,47734120,2379855560,0,49,1141,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933380/SRR11933380.lite.1,SRX8478786,L53,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778729,SAMN15144793,simple,4577,Zea mays,B11_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,9A35AEE91EA49887886F48480A93EAD6,CFA98066AE9F4DA1D8FAB8CC51CB40FA
SRR11933369,2020-06-11 09:51:40,2020-06-05 11:33:33,62852235,3193439135,0,50,1410,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933369/SRR11933369.lite.1,SRX8478797,L54,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778740,SAMN15144794,simple,4577,Zea mays,B11_WW_REP,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,5A7E48304F526BF71BE01B80AE868476,8204FECD61A92DA7E25D3B3D4DCBEC60
SRR11933291,2020-06-11 09:51:40,2020-06-05 11:36:04,95049925,4681718619,0,49,2086,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933291/SRR11933291.lite.1,SRX8478875,L61,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778817,SAMN15144801,simple,4577,Zea mays,B73_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,B9DFD558F40AEE5DFEA4633533A9707F,C00C7B34BAF553057BF7E3D650E77146
SRR11933280,2020-06-11 09:51:41,2020-06-05 11:29:02,54465461,2698534629,0,49,1250,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933280/SRR11933280.lite.1,SRX8478886,L62,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778828,SAMN15144802,simple,4577,Zea mays,B73_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,32BD19EEF9DFC5CF49CB312302F7E042,2CB9501D3C71724AF9E33F5410E8B165
SRR11933245,2020-06-11 09:51:41,2020-06-05 11:21:29,42524303,2130675050,0,50,919,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933245/SRR11933245.lite.1,SRX8478921,L63,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778863,SAMN15144803,simple,4577,Zea mays,B73_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,6A69022BD4295B65DE2388272DEA9FDE,EBA8634EAC5E86BEAE54CBE1F581532E
SRR11933234,2020-06-11 09:51:41,2020-06-05 11:24:23,57932736,2947565071,0,50,1039,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933234/SRR11933234.lite.1,SRX8478932,L64,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778875,SAMN15144804,simple,4577,Zea mays,BY4944_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,CBF46B8056C5F6E8045B9190B138E163,A82DC47CD92BA7E41B02C0FF4BFC89FC
SRR11933024,2020-06-11 09:51:34,2020-06-05 11:06:59,29834855,1493219213,0,50,808,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933024/SRR11933024.lite.1,SRX8478282,L65,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778225,SAMN15144805,simple,4577,Zea mays,BY4944_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,C62888633755D114C035C9511CAD7D81,B512A34E161E97D776DE6310540AF0CB
SRR11933013,2020-06-11 09:51:34,2020-06-05 11:07:50,36614231,1863185719,0,50,668,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933013/SRR11933013.lite.1,SRX8478293,L66,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778236,SAMN15144806,simple,4577,Zea mays,BY4944_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,A20CBBDBB5EF436F9440961224E0F749,EF081F7A076E5EBDB469CEB61F1AD7BB
SRR11933002,2020-06-11 09:51:34,2020-06-05 11:08:10,45544320,2316481111,0,50,838,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933002/SRR11933002.lite.1,SRX8478304,L67,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778247,SAMN15144807,simple,4577,Zea mays,BY4960_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,70BB891BACA85D744F5B1B03C08D1443,F66A91DBEC562C014E88BB832C83D2CD
SRR11932967,2020-06-11 09:51:35,2020-06-05 11:12:08,53210287,2669794315,0,50,1369,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11932/SRR11932967/SRR11932967.lite.1,SRX8478339,L68,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778282,SAMN15144808,simple,4577,Zea mays,BY4960_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,6BD8FE1992FDFB88F632835305A85080,804E946B82A9B41D500F8FE353A104E4
SRR11932956,2020-06-11 09:51:35,2020-06-05 11:07:15,68121794,3464361829,0,50,1195,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11932/SRR11932956/SRR11932956.lite.1,SRX8478350,L69,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778293,SAMN15144809,simple,4577,Zea mays,BY4960_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,9EC6CE7C3A14E2FD10BC3C4040EA0B6F,0AF838D2A81CD7A114A9E98DCF33FDF2
SRR11932926,2020-06-11 09:51:35,2020-06-05 11:15:49,90604630,4536112377,0,50,2065,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11932/SRR11932926/SRR11932926.lite.1,SRX8478380,L70,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778323,SAMN15144810,simple,4577,Zea mays,BY804_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,D92052C57C1BFFBD2194CB7B3986C57D,187C62C94BE571B0E570BBD8A75D3537
SRR11932924,2020-06-11 09:51:36,2020-06-05 11:07:46,48623422,2457835678,0,50,1154,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11932/SRR11932924/SRR11932924.lite.1,SRX8478382,L71,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778325,SAMN15144811,simple,4577,Zea mays,BY804_WS1_REP,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,3394764841F4057312F14345EE3872EB,86A1932FF6546AC752486A685FCA51B5
SRR11932923,2020-06-11 09:51:36,2020-06-05 11:19:46,94704964,4745743654,0,50,2189,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11932/SRR11932923/SRR11932923.lite.1,SRX8478383,L72,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778326,SAMN15144812,simple,4577,Zea mays,BY804_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,EC11B1FD00E95072C619CF0530ACC7FF,223372792B3CE73DEDB7A4F52AAB77C3
SRR11932922,2020-06-11 09:51:36,2020-06-05 11:01:29,32512948,1601976604,0,49,952,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11932/SRR11932922/SRR11932922.lite.1,SRX8478384,L73,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778327,SAMN15144813,simple,4577,Zea mays,BY804_WS2_REP,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,CCA0C11CB093A511CDEA827603B1E276,B6791DBC114E717652AC22B00B5254DC
SRR11932921,2020-06-11 09:51:36,2020-06-05 11:12:16,68888933,3410625655,0,49,1623,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11932/SRR11932921/SRR11932921.lite.1,SRX8478385,L74,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778328,SAMN15144814,simple,4577,Zea mays,BY804_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,2CB672A17A3E99188DFD6D066E676799,9CD2A0C799E34B9E14A71B251B05C758
SRR11932920,2020-06-11 09:51:36,2020-06-05 11:11:33,55573304,2807633506,0,50,1312,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11932/SRR11932920/SRR11932920.lite.1,SRX8478386,L75,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778329,SAMN15144815,simple,4577,Zea mays,BY804_WW_REP,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,FF835F9902C3380BB2CBD5F6F446523A,426E30A9E389AE560B4A498F8E54E4FA
SRR11932919,2020-06-11 09:51:36,2020-06-05 11:05:29,58616446,2984842288,0,50,1075,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11932/SRR11932919/SRR11932919.lite.1,SRX8478387,L76,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778330,SAMN15144816,simple,4577,Zea mays,BY809_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,A722399707788245A39CC74FEE40263A,064E61CA420B5CD06474E8EDFF86EB52
SRR11932918,2020-06-11 09:51:35,2020-06-05 11:02:42,35828817,1574019560,0,43,979,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11932/SRR11932918/SRR11932918.lite.1,SRX8478388,L77,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778331,SAMN15144817,simple,4577,Zea mays,BY809_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,F6846854B2A13EA4FDADD457D4EA99C3,A787BE044B5EEDDE9D1998284170521E
SRR11932917,2020-06-11 09:51:35,2020-06-05 11:00:52,41549853,2114858032,0,50,764,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11932/SRR11932917/SRR11932917.lite.1,SRX8478389,L78,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778332,SAMN15144818,simple,4577,Zea mays,BY809_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,A9AE175FDD384F4EE7F9ADA4B115587F,C04DE2BA7288BB3C2E18CB45C52F178E
